"epoch.mjd","a","e","i","om","w","ma","epoch","q","tp","n_obs_used"
40607,6402,0.9999,75.82,101.66,267.83,0.00,2440607.5,0.473,2440576.77,305
40688,145,0.9963,90.04,224.66,354.15,0.01,2440688.5,0.538,2440665.55,529
40621,-3436,1.0000,100.18,30.60,266.65,-0.00,2440621.5,0.066,2440633.31,32
40735,173.8,0.9999,138.95,336.82,61.10,0.01,2440735.5,0.009,2440720.98,9
40870,-3.014e+04,1.0000,126.72,21.70,96.58,-0.00,2440870.5,1.113,2440880.20,271
40890,,1.0000,60.79,293.68,318.52,,2440890.5,0.405,2440861.30,47
41079,-1262,1.0010,109.68,104.08,152.36,0.00,2441079.5,1.233,2441058.75,137
41431,498.7,0.9981,123.69,160.30,257.70,0.00,2441431.5,0.927,2441404.20,85
41534,1550,0.9979,175.61,24.75,128.70,0.01,2441534.5,3.276,2440958.01,18
41601,-674,1.0063,79.37,225.49,56.65,-0.00,2441601.5,4.276,2441636.29,146
41701,-2059,1.0010,141.86,43.19,334.31,-0.00,2441701.5,2.147,2441725.78,267
41860,9669,0.9995,113.09,314.89,267.21,0.00,2441860.5,4.861,2441670.48,71
41743,-4381,1.0006,138.63,175.88,346.24,0.00,2441743.5,2.511,2441595.97,190
41792,1105,0.9987,121.60,164.82,74.86,360.00,2441792.5,1.382,2441840.68,42
42022,-1.824e+04,1.0000,14.30,258.49,37.80,-0.00,2442022.5,0.142,2442044.93,812
41832,88.11,0.9729,48.33,57.84,123.47,0.09,2441832.5,2.384,2441753.03,26
42105,-2.132e+04,1.0002,137.40,279.24,72.55,0.00,2442105.5,4.812,2441994.66,27
42129,-8344,1.0005,108.06,244.60,221.27,0.00,2442129.5,3.842,2441904.43,21
42157,1892,0.9997,61.28,143.73,333.13,0.00,2442157.5,0.503,2442124.86,173
42531,1.326e+04,0.9998,50.65,12.37,261.36,360.00,2442531.5,3.011,2442646.67,131
42280,66.59,0.9794,173.16,165.74,176.76,0.18,2442280.5,1.373,2442180.48,18
42486,-1642,1.0037,60.86,226.10,151.79,0.00,2442486.5,6.019,2442267.63,40
42370,9635,0.9999,134.83,51.35,324.97,360.00,2442370.5,0.865,2442383.02,14
42574,-865.3,1.0014,55.24,157.91,264.13,0.00,2442574.5,1.217,2442507.08,52
42633,-4638,1.0001,80.78,296.35,116.97,-0.00,2442633.5,0.426,2442660.83,390
42764,630.8,0.9975,91.61,278.68,246.24,360.00,2442764.5,1.604,2442772.38,193
42716,58.2,0.9856,118.23,216.81,152.02,0.03,2442716.5,0.838,2442700.86,112
42768,-1.422e+04,1.0000,70.63,271.31,358.09,0.00,2442768.5,0.219,2442767.68,81
42765,-572.9,1.0015,93.96,281.50,215.46,-0.00,2442765.5,0.864,2442781.42,72
42845,128.9,0.9934,46.83,160.79,313.00,0.01,2442845.5,0.848,2442833.13,29
42967,-6145,1.0011,112.03,22.79,193.37,0.00,2442967.5,6.880,2442427.21,54
42849,5246,0.9999,147.78,70.21,221.77,0.00,2442849.5,0.678,2442833.56,12
42956,6090,0.9997,38.81,81.41,193.27,360.00,2442956.5,1.569,2443085.65,41
43192,-1585,1.0037,86.63,286.04,118.81,0.00,2443192.5,5.858,2442966.12,29
43197,3.847,0.2592,3.20,80.77,26.55,26.52,2443197.5,2.850,2442994.49,8
43315,-1862,1.0031,64.52,338.17,146.29,0.00,2443315.5,5.715,2443083.65,16
43255,1.488e+05,1.0000,43.19,20.14,249.36,360.00,2443255.5,1.118,2443325.47,35
43448,2198,0.9995,48.71,182.52,163.49,360.00,2443448.5,0.991,2443458.07,421
43513,5966,0.9994,168.55,5.29,318.18,0.00,2443513.5,3.603,2443349.35,69
43593,-2080,1.0027,116.92,211.62,343.27,0.00,2443593.5,5.606,2443345.95,60
43562,,1.0000,51.09,260.50,48.71,,2443562.5,0.437,2443585.19,73
43748,-1358,1.0046,153.18,72.21,229.46,0.00,2443748.5,6.284,2443744.46,5
43855,-1338,1.0008,43.76,349.34,231.40,0.00,2443855.5,1.137,2443823.91,276
43773,3.29,0.6652,5.95,132.25,240.46,357.11,2443773.5,1.101,2443790.99,62
43814,-6295,1.0003,130.64,290.68,224.75,0.00,2443814.5,1.772,2443734.17,46
43796,221.9,0.9983,67.83,41.77,207.76,0.01,2443796.5,0.370,2443766.35,33
43800,5.475e+05,1.0000,138.27,358.42,240.44,0.00,2443800.5,0.432,2443780.58,14
44088,-1.286e+04,1.0000,136.23,164.22,47.65,0.00,2444088.5,0.413,2444077.76,25
44069,-4575,1.0010,92.18,293.14,10.10,-0.00,2444069.5,4.687,2444069.92,33
44116,,1.0000,141.46,345.00,67.67,,2444116.4,0.005,2444116.45,
44179,53.03,0.9730,67.08,297.63,112.56,0.04,2444179.5,1.432,2444163.84,45
44263,45.59,0.9880,148.60,103.22,257.61,0.11,2444263.5,0.545,2444229.11,127
44972,-58.27,1.0577,1.66,114.56,135.08,-0.15,2444972.5,3.364,2445040.79,187
44445,-1.44e+04,1.0002,73.15,279.52,334.97,0.00,2444445.5,2.584,2444349.36,58
44480,,1.0000,49.07,160.63,337.78,,2444480.5,0.523,2444412.95,20
44525,-1158,1.0018,128.71,232.79,297.19,-0.00,2444525.5,2.112,2444669.66,17
44618,281.3,0.9946,100.99,25.44,87.96,0.01,2444618.5,1.519,2444583.15,61
44630,946.1,0.9997,138.59,115.35,358.29,0.00,2444630.5,0.260,2444603.04,32
44661,1234,0.9987,82.65,332.00,105.60,0.00,2444661.5,1.657,2444631.82,200
44631,,1.0000,140.68,342.11,65.43,,2444631.6,0.008,2444631.60,
44992,-3382,1.0014,115.30,176.71,310.27,0.00,2444992.5,4.743,2444834.90,20
44756,2159,0.9989,160.66,24.26,189.85,360.00,2444756.5,2.458,2444816.28,26
44823,3598,0.9994,107.14,143.97,181.61,0.00,2444823.5,2.334,2444689.15,20
44805,,1.0000,141.71,345.96,68.43,,2444805.8,0.006,2444805.84,
44913,,1.0000,143.85,357.57,77.68,,2444913.0,0.004,2444913.03,
44929,,1.0000,135.48,24.63,97.36,,2444929.1,0.005,2444929.11,14
45217,1073,0.9994,84.49,326.26,33.82,0.00,2445217.5,0.648,2445206.23,290
45467,98.03,0.9899,73.25,49.10,192.85,359.99,2445467.5,0.991,2445475.75,347
45469,4785,0.9999,96.62,83.04,82.17,0.00,2445469.5,0.471,2445455.83,55
45484,268.1,0.9947,152.17,119.69,227.02,0.03,2445484.5,1.417,2445353.15,7
45694,3836,0.9994,138.83,171.80,265.59,0.00,2445694.5,2.418,2445457.20,19
45523,,1.0000,142.23,359.55,81.43,,2445523.4,0.005,2445523.39,15
45833,-2174,1.0015,134.70,209.58,186.21,0.00,2445833.5,3.318,2445536.69,229
45755,-1.737e+04,1.0001,120.74,201.26,333.98,0.00,2445755.5,2.255,2445666.50,35
45673,-1.679e+04,1.0002,137.60,164.68,176.04,0.00,2445673.5,3.345,2445662.30,117
45602,,1.0000,143.99,358.68,78.58,,2445602.7,0.008,2445602.69,
45755,28.47,0.9523,51.80,356.86,219.16,0.38,2445755.5,1.357,2445696.30,33
46470,-3731,1.0007,116.67,49.69,235.47,0.00,2446470.5,2.697,2446313.09,176
45956,1921,0.9998,164.15,171.58,353.13,0.00,2445956.5,0.291,2445924.64,100
45910,,1.0000,136.39,330.44,56.67,,2445910.1,0.015,2445910.06,
45935,,1.0000,144.14,355.72,81.04,,2445935.7,0.005,2445935.72,8
45960,,1.0000,36.92,152.84,78.74,,2445960.9,0.105,2445960.92,16
45966,840.1,0.9990,145.61,11.71,128.08,360.00,2445966.5,0.857,2445987.49,12
46231,981.7,0.9944,179.21,238.30,182.82,0.01,2446231.5,5.489,2445946.95,60
46068,41.75,0.9709,13.88,223.48,229.21,360.00,2446068.5,1.215,2446069.39,147
46071,1163,0.9992,65.71,331.17,82.74,0.00,2446071.5,0.918,2446048.76,162
46479,7590,0.9995,89.33,250.20,255.27,0.00,2446479.5,4.000,2446336.90,53
46235,,1.0000,16.28,195.43,274.50,,2446235.5,0.106,2446245.24,30
46371,6159,0.9999,79.93,358.40,87.03,360.00,2446371.5,0.695,2446408.62,165
46415,78.79,0.9833,139.07,53.01,53.00,360.00,2446415.5,1.317,2446418.71,133
46598,67.6,0.9468,159.81,294.84,123.57,0.17,2446598.5,3.594,2446500.78,37
46809,3332,0.9992,114.92,134.62,157.74,0.00,2446809.5,2.642,2446556.95,86
46824,-3809,1.0003,147.12,111.67,238.31,-0.00,2446824.5,1.200,2446906.28,671
46850,2.324e+04,0.9999,160.58,74.80,70.23,360.00,2446850.5,1.721,2446864.16,360
46845,-2336,1.0004,96.58,17.12,95.25,0.00,2446845.5,0.921,2446782.03,62
46852,207,0.9958,172.23,176.01,200.40,359.99,2446852.5,0.870,2446871.85,87
46833,82.19,0.9952,40.86,97.70,195.27,0.06,2446833.5,0.393,2446789.38,49
47179,-2998,1.0012,124.08,194.49,329.07,0.00,2447179.5,3.624,2446895.70,50
47102,-1699,1.0032,132.49,268.34,16.99,0.00,2447102.5,5.457,2446751.53,126
47128,165.1,0.9947,34.09,268.09,73.90,0.01,2447128.5,0.869,2447106.77,611
47065,-1360,1.0004,114.88,298.57,143.83,-0.00,2447065.5,0.603,2447078.03,90
47092,5.386e+04,1.0000,62.53,143.73,13.19,0.00,2447092.5,0.515,2447047.67,18
47074,,1.0000,144.26,1.16,80.59,,2447074.6,0.005,2447074.57,
47168,583.4,0.9986,97.13,261.34,17.41,0.00,2447168.5,0.841,2447141.44,106
47086,,1.0000,144.47,3.66,82.63,,2447086.5,0.006,2447086.53,
47127,3.279e+05,1.0000,41.62,226.53,329.29,360.00,2447127.5,0.200,2447170.60,48
47172,-7300,1.0002,117.78,250.75,233.63,-0.00,2447172.5,1.680,2447223.57,152
47346,-925,1.0036,76.70,198.34,194.71,0.01,2447346.5,3.333,2447179.18,33
47277,244.8,0.9966,73.32,31.52,57.39,0.01,2447277.5,0.841,2447251.61,427
47366,-1642,1.0031,80.57,325.17,124.22,0.01,2447366.5,5.031,2446874.69,63
47236,-3.647e+06,1.0000,93.16,147.52,346.84,0.00,2447236.5,1.931,2447156.29,17
47303,513.8,0.9977,62.81,288.76,326.51,0.01,2447303.5,1.174,2447129.44,37
47335,535.7,0.9978,62.81,288.77,326.52,0.01,2447335.5,1.174,2447205.72,84
47471,-3654,1.0007,97.69,115.26,232.15,-0.00,2447471.5,2.474,2447689.96,155
47340,,1.0000,144.71,7.66,85.88,,2447340.3,0.005,2447340.28,
47392,2.681e+05,1.0000,40.20,167.73,349.04,360.00,2447392.5,0.165,2447422.07,56
47395,,1.0000,144.44,3.20,82.25,,2447395.3,0.006,2447395.32,
47446,,1.0000,144.79,10.35,88.08,,2447446.6,0.005,2447446.57,
47459,,1.0000,144.72,7.98,86.14,,2447459.4,0.006,2447459.36,
47483,,1.0000,144.80,14.02,91.08,,2447483.9,0.006,2447483.87,
47538,,1.0000,71.01,315.52,88.12,,2447538.5,0.428,2447507.15,56
47561,1391,0.9986,52.41,157.09,351.56,0.00,2447561.5,1.895,2447466.30,101
47551,19.2,0.9781,83.06,28.44,194.77,0.59,2447551.5,0.421,2447500.74,23
47551,589.1,0.9955,96.56,137.14,19.10,360.00,2447551.5,2.640,2447583.58,77
47567,,1.0000,25.51,74.31,18.84,,2447567.5,2.208,2447467.59,28
47680,,1.0000,144.64,6.24,84.72,,2447680.1,0.006,2447680.08,
47716,,1.0000,144.79,14.90,91.80,,2447716.3,0.005,2447716.27,
47807,-1.154e+04,1.0001,90.15,275.51,150.57,-0.00,2447807.5,0.642,2447842.42,225
47789,2.527e+05,1.0000,128.13,128.61,154.91,0.00,2447789.5,1.325,2447758.79,19
47798,,1.0000,144.77,9.64,87.50,,2447798.4,0.005,2447798.35,
47847,111.6,0.9906,46.04,8.52,68.13,359.98,2447847.5,1.047,2447876.44,120
47865,-4627,1.0001,88.39,345.92,205.26,-0.00,2447865.5,0.301,2447888.39,73
47998,-1534,1.0002,58.96,75.93,61.58,0.00,2447998.5,0.350,2447991.47,266
47946,-5207,1.0003,59.37,280.01,137.83,-0.00,2447946.5,1.569,2447993.43,106
47890,5.629e+05,1.0000,160.34,293.90,191.74,0.00,2447890.5,1.976,2447838.19,45
47982,,1.0000,48.14,348.44,100.62,,2447982.5,1.068,2447967.83,89
48195,-1612,1.0006,131.58,139.36,242.67,0.00,2448195.5,0.939,2448189.18,664
48237,-2080,1.0013,132.77,233.21,18.17,-0.00,2448237.5,2.682,2448315.16,49
48160,237.4,0.9954,143.78,330.74,180.92,360.00,2448160.5,1.092,2448163.24,103
48277,153.6,0.9907,70.98,115.52,337.64,0.02,2448277.5,1.434,2448236.39,110
48756,352.6,0.9936,77.29,145.13,74.37,0.02,2448756.5,2.265,2448621.69,429
48431,-1914,1.0025,113.44,161.71,320.93,0.00,2448431.5,4.778,2448183.06,42
48612,-3604,1.0004,95.46,11.84,271.16,-0.00,2448612.5,1.518,2448641.53,108
48619,13.81,0.9289,19.19,329.43,41.48,3.34,2448619.5,0.983,2448445.70,136
48783,-2.713e+04,1.0002,49.29,253.65,30.79,0.00,2448783.5,4.850,2448672.44,80
48846,579.5,0.9945,90.51,120.46,257.23,0.01,2448846.5,3.194,2448745.95,29
49109,4.707e+04,0.9999,104.52,150.11,149.13,0.00,2449109.5,6.982,2448206.42,41
48691,6014,0.9999,113.50,49.05,145.24,360.00,2448691.5,0.836,2448828.01,212
48651,-987.1,1.0002,95.57,288.78,306.99,-0.00,2448651.5,0.199,2448702.70,149
48631,-1.136e+04,1.0001,50.03,254.91,197.87,-0.00,2448631.5,0.644,2448653.49,266
48678,-709.5,1.0043,39.27,288.91,239.84,-0.01,2448678.5,3.017,2448812.22,53
48662,6732,0.9999,20.24,275.35,15.35,360.00,2448662.5,0.500,2448701.04,19
48767,313.6,0.9960,79.29,300.51,65.48,0.01,2448767.5,1.262,2448735.19,167
49202,1.134e+05,1.0000,124.32,203.32,83.40,360.00,2449202.5,3.007,2449236.04,240
48761,,1.0000,158.56,160.01,299.72,,2448761.5,0.592,2448768.29,13
48812,-177.2,1.0046,57.57,235.16,162.31,-0.00,2448812.5,0.819,2448814.15,9
49033,58.95,0.9654,106.85,194.67,268.85,359.94,2449033.5,2.038,2449061.61,86
49043,4171,0.9994,65.99,55.30,54.86,360.00,2449043.5,2.314,2449072.18,212
48974,95.15,0.9930,115.14,138.40,310.17,0.05,2448974.5,0.665,2448928.12,85
49219,-1052,1.0018,124.88,144.72,130.67,-0.00,2449219.5,1.937,2449365.40,714
49220,-1092,1.0054,53.94,77.52,62.03,0.01,2449220.5,5.901,2448839.36,102
49563,-4.278e+04,1.0001,67.77,30.33,232.46,0.00,2449563.5,4.849,2449385.56,46
49288,-3000,1.0003,105.03,193.79,261.03,-0.00,2449288.5,0.967,2449437.78,495
49470,134.7,0.9936,51.59,166.36,353.47,0.02,2449470.5,0.868,2449442.60,377
49451,55.34,0.9684,145.14,5.18,98.92,0.31,2449451.5,1.751,2449319.96,73
49467,430,0.9973,131.25,166.57,57.50,360.00,2449467.5,1.159,2449499.96,114
49701,516.8,0.9962,135.96,51.13,192.12,0.01,2449701.5,1.948,2449533.11,399
49574,-2.723e+05,1.0000,94.38,158.91,123.07,0.00,2449574.5,1.140,2449546.44,305
49682,3654,0.9995,101.74,249.94,142.78,0.00,2449682.5,1.845,2449628.06,344
54724,182.1,0.9950,89.22,282.95,130.66,1.68,2454724.5,0.917,2450538.44,39
50013,221,0.9980,147.39,178.05,331.16,0.02,2450013.5,0.436,2449960.92,156
49966,56.38,0.9665,168.01,300.75,314.00,0.08,2449966.5,1.889,2449932.23,123
50137,-3914,1.0003,54.47,195.76,46.35,-0.00,2450137.5,1.055,2450137.79,259
50097,,1.0000,141.76,6.86,82.03,,2450097.1,0.005,2450097.06,36
50137,156.9,0.9908,51.92,345.44,151.28,0.01,2450137.5,1.449,2450120.41,489
50157,2125,0.9999,124.92,188.05,130.18,360.00,2450157.5,0.230,2450204.89,977
50111,,1.0000,144.11,347.94,65.71,,2450111.1,0.007,2450111.10,20
50104,,1.0000,143.34,8.00,87.18,,2450104.4,0.005,2450104.43,19
50112,,1.0000,144.43,356.60,75.73,,2450112.4,0.005,2450112.42,18
50132,,1.0000,143.70,353.75,71.66,,2450132.8,0.007,2450132.79,10
50220,-1496,1.0009,114.48,149.84,81.11,-0.00,2450220.5,1.359,2450291.85,237
50153,,1.0000,143.84,6.11,89.77,,2450153.6,0.005,2450153.64,5
50168,,1.0000,144.43,3.57,83.45,,2450168.1,0.005,2450168.10,23
50203,,1.0000,144.43,2.99,82.80,,2450204.0,0.005,2450203.98,10
50245,,1.0000,143.84,12.92,90.23,,2450245.9,0.005,2450245.90,4
50248,,1.0000,143.19,333.67,57.28,,2450248.9,0.005,2450248.85,7
50253,,1.0000,144.50,3.29,82.69,,2450253.5,0.005,2450253.48,15
50261,,1.0000,143.42,12.91,90.60,,2450261.6,0.005,2450261.60,16
50255,,1.0000,136.59,355.33,79.79,,2450255.6,0.006,2450255.65,5
50304,-1641,1.0006,52.15,234.90,43.97,0.00,2450304.5,0.926,2450298.92,303
50268,,1.0000,72.12,73.16,57.17,,2450268.4,0.035,2450268.35,18
50286,,1.0000,143.96,351.95,70.53,,2450286.7,0.006,2450286.68,8
50288,,1.0000,146.02,349.92,68.35,,2450289.0,0.008,2450288.96,10
50290,,1.0000,146.22,348.73,68.34,,2450290.5,0.007,2450290.52,6
50292,,1.0000,144.43,350.31,69.38,,2450292.8,0.007,2450292.77,9
50406,-2.401e+04,1.0001,29.08,101.40,188.80,0.00,2450406.5,2.006,2450143.83,157
50341,605,0.9986,73.36,31.40,57.41,360.00,2450341.5,0.840,2450391.03,214
50317,,1.0000,144.40,4.70,83.94,,2450317.7,0.005,2450317.71,15
50326,,1.0000,144.18,5.11,84.59,,2450326.4,0.005,2450326.43,11
50354,131.7,0.9856,145.81,149.75,139.46,0.02,2450354.5,1.899,2450324.24,321
50364,3.782,0.3100,2.61,40.24,334.04,346.17,2450364.5,2.610,2450467.69,137
50351,404,0.9870,39.20,172.72,130.93,0.05,2450351.5,5.238,2449923.31,11
50341,,1.0000,144.11,356.23,77.06,,2450341.7,0.005,2450341.72,8
50330,,1.0000,144.30,358.52,78.60,,2450331.0,0.005,2450330.98,7
50350,,1.0000,143.90,357.32,75.07,,2450350.1,0.006,2450350.12,22
50396,,1.0000,141.98,12.30,85.31,,2450396.4,0.008,2450396.43,9
50399,,1.0000,33.41,89.36,11.84,,2450399.3,0.049,2450399.28,11
50429,,1.0000,144.01,7.51,84.87,,2450429.7,0.006,2450429.69,9
50430,,1.0000,143.39,1.99,81.13,,2450430.4,0.005,2450430.39,9
50423,,1.0000,14.78,51.00,63.68,,2450423.7,0.043,2450423.67,6
50423,,1.0000,13.70,50.79,51.86,,2450423.8,0.049,2450423.78,20
50423,,1.0000,13.78,51.28,51.17,,2450423.8,0.049,2450423.83,20
50440,,1.0000,144.24,5.48,84.42,,2450440.8,0.005,2450440.76,32
50448,,1.0000,143.95,5.34,83.86,,2450448.2,0.006,2450448.16,9
50521,-1484,1.0021,145.07,135.77,40.02,-0.00,2450521.5,3.157,2450619.10,197
50475,,1.0000,144.82,352.68,70.41,,2450475.5,0.007,2450475.45,5
50471,,1.0000,145.11,354.29,72.67,,2450471.2,0.007,2450471.21,7
50470,,1.0000,132.78,56.20,272.40,,2450470.2,0.057,2450470.25,8
50478,,1.0000,25.10,78.00,23.98,,2450478.0,0.051,2450478.01,12
50478,,1.0000,24.95,76.41,23.13,,2450478.1,0.050,2450478.11,10
51665,3081,0.9989,72.72,317.66,285.94,0.00,2451665.5,3.436,2451510.08,520
50478,,1.0000,24.78,74.98,22.39,,2450478.1,0.049,2450478.15,10
50642,-1943,1.0012,141.89,279.17,184.96,-0.00,2450642.5,2.248,2450733.12,430
50513,,1.0000,143.38,359.18,81.36,,2450513.5,0.005,2450513.47,7
50655,528.5,0.9942,69.84,55.80,239.84,359.98,2450655.5,3.085,2450919.80,187
50542,,1.0000,143.18,359.49,78.19,,2450542.9,0.005,2450542.94,5
50544,,1.0000,144.08,358.58,79.49,,2450544.3,0.005,2450544.29,6
50544,,1.0000,143.82,358.56,80.43,,2450544.7,0.005,2450544.67,4
50550,,1.0000,144.27,358.15,79.54,,2450550.1,0.005,2450550.06,10
50547,,1.0000,70.33,73.94,55.36,,2450547.5,0.035,2450547.47,9
50571,,1.0000,18.32,225.82,201.47,,2450571.7,0.136,2450571.67,115
50565,,1.0000,138.71,335.99,60.24,,2450565.2,0.008,2450565.20,10
50559,,1.0000,73.13,72.33,57.53,,2450559.9,0.036,2450559.86,12
50567,,1.0000,79.18,69.13,56.95,,2450567.8,0.037,2450567.77,5
50668,255.5,0.9910,122.97,277.08,98.95,0.02,2450668.5,2.302,2450572.30,497
50835,-5465,1.0006,91.27,148.84,122.67,-0.00,2450835.5,3.051,2450882.93,1420
50579,,1.0000,146.83,334.41,60.73,,2450579.2,0.009,2450579.25,7
50579,,1.0000,138.93,23.14,89.37,,2450579.3,0.009,2450579.34,6
50571,,1.0000,138.67,331.00,57.56,,2450571.9,0.008,2450571.86,10
50601,,1.0000,143.58,1.54,80.84,,2450601.1,0.006,2450601.08,18
50621,,1.0000,127.86,173.74,245.45,,2450621.5,1.545,2450624.83,3
50594,,1.0000,144.45,4.71,83.71,,2450594.9,0.008,2450594.85,5
50600,,1.0000,142.75,12.54,89.31,,2450600.7,0.006,2450600.74,5
50589,,1.0000,137.60,346.20,67.60,,2450589.1,0.009,2450589.10,2
50600,,1.0000,143.19,8.82,86.63,,2450600.0,0.006,2450600.04,3
50600,,1.0000,139.41,356.14,72.09,,2450600.7,0.009,2450600.74,6
50682,2418,0.9980,72.99,233.30,346.36,0.00,2450682.5,4.900,2450410.37,213
50610,,1.0000,71.69,72.62,57.30,,2450610.4,0.038,2450610.37,16
50613,,1.0000,138.69,335.94,60.48,,2450613.3,0.008,2450613.33,17
50615,,1.0000,143.96,358.09,78.08,,2450615.4,0.005,2450615.38,29
50612,,1.0000,146.13,356.96,76.37,,2450612.0,0.008,2450612.05,6
50630,,1.0000,138.64,334.34,58.50,,2450630.4,0.009,2450630.41,12
50628,,1.0000,146.10,354.23,73.08,,2450628.4,0.006,2450628.44,5
50617,,1.0000,145.98,331.22,51.70,,2450617.6,0.006,2450617.57,4
50619,,1.0000,127.42,351.32,71.88,,2450619.5,0.006,2450619.50,4
50642,-2447,1.0002,85.96,147.61,344.18,-0.00,2450642.5,0.396,2450675.98,65
50634,,1.0000,142.75,2.61,80.45,,2450634.4,0.006,2450634.44,6
50716,87.02,0.9842,115.80,231.25,336.19,0.09,2450716.5,1.372,2450642.92,115
50654,,1.0000,71.92,73.07,57.03,,2450655.0,0.036,2450654.98,9
50662,,1.0000,141.45,16.19,97.86,,2450662.0,0.005,2450662.00,8
50666,,1.0000,144.35,5.46,84.44,,2450666.3,0.005,2450666.32,62
50689,-152.6,1.0279,14.58,302.91,24.50,-0.00,2450689.5,4.263,2450691.64,94
50668,,1.0000,139.35,340.57,67.79,,2450668.9,0.007,2450668.93,12
50669,,1.0000,145.97,355.21,67.33,,2450669.4,0.010,2450669.39,9
50669,,1.0000,141.36,352.30,78.98,,2450669.8,0.005,2450669.83,6
50692,,1.0000,144.13,356.40,73.48,,2450692.9,0.008,2450692.90,17
50684,,1.0000,144.16,9.41,88.38,,2450684.6,0.005,2450684.62,24
50700,,1.0000,144.03,356.27,76.18,,2450700.4,0.006,2450700.39,12
50707,,1.0000,144.01,358.49,76.57,,2450707.2,0.005,2450707.19,18
50708,,1.0000,144.45,4.00,81.89,,2450708.5,0.005,2450708.53,26
50722,,1.0000,144.01,359.58,76.06,,2450722.3,0.007,2450722.33,19
50717,,1.0000,143.81,358.73,68.85,,2450718.0,0.008,2450717.95,14
50716,,1.0000,146.05,2.78,85.44,,2450716.2,0.005,2450716.25,4
50720,,1.0000,154.63,135.76,102.54,,2450720.8,0.026,2450720.84,4
50711,,1.0000,143.79,6.57,83.48,,2450711.7,0.006,2450711.72,10
50772,918.2,0.9985,127.99,53.70,95.97,360.00,2450772.5,1.359,2450792.64,681
50725,,1.0000,144.58,3.76,84.24,,2450725.8,0.004,2450725.82,46
50728,,1.0000,144.63,4.35,87.64,,2450728.4,0.006,2450728.39,6
50729,,1.0000,143.67,359.77,78.80,,2450729.5,0.005,2450729.49,12
50723,,1.0000,144.40,4.75,85.14,,2450723.8,0.005,2450723.80,4
50730,,1.0000,144.64,4.16,84.40,,2450730.2,0.005,2450730.16,5
50730,,1.0000,142.27,3.31,81.49,,2450730.5,0.005,2450730.54,3
50750,,1.0000,130.65,317.55,48.51,,2450750.5,0.005,2450750.55,14
50739,,1.0000,143.79,359.00,80.59,,2450739.0,0.005,2450739.03,3
50742,,1.0000,144.43,7.91,85.93,,2450742.1,0.005,2450742.10,7
50743,,1.0000,145.62,358.73,81.89,,2450743.8,0.005,2450743.79,5
50748,,1.0000,142.93,2.87,82.31,,2450748.7,0.005,2450748.70,6
50748,,1.0000,143.65,2.12,82.32,,2450748.7,0.005,2450748.71,4
50749,,1.0000,144.23,6.94,84.90,,2450749.5,0.005,2450749.52,6
50741,,1.0000,71.91,71.15,58.10,,2450741.5,0.031,2450741.48,20
50744,,1.0000,77.41,68.23,64.63,,2450744.7,0.040,2450744.68,7
50762,,1.0000,143.89,6.11,83.91,,2450762.1,0.007,2450762.06,36
50754,,1.0000,136.47,323.19,49.66,,2450754.7,0.007,2450754.70,3
50756,,1.0000,144.10,3.37,83.34,,2450756.4,0.005,2450756.44,6
50761,,1.0000,138.34,342.67,65.49,,2450761.4,0.009,2450761.40,9
50761,,1.0000,144.37,356.55,77.78,,2450761.7,0.005,2450761.73,6
50755,,1.0000,137.40,158.78,202.65,,2450755.8,0.022,2450755.82,10
50759,,1.0000,134.40,331.90,56.05,,2450759.6,0.008,2450759.58,10
50766,,1.0000,93.76,219.17,316.92,,2450766.6,0.061,2450766.56,6
50775,,1.0000,144.52,4.09,83.23,,2450775.9,0.005,2450775.93,24
50772,,1.0000,142.35,12.75,92.18,,2450772.5,0.005,2450772.55,5
50777,,1.0000,138.77,22.77,94.71,,2450777.7,0.007,2450777.72,8
50785,,1.0000,143.91,359.01,78.84,,2450785.5,0.005,2450785.46,24
50785,,1.0000,144.57,0.23,79.38,,2450785.9,0.005,2450785.90,5
50785,,1.0000,142.93,6.09,84.87,,2450786.0,0.005,2450785.97,7
50789,,1.0000,145.46,355.15,72.81,,2450789.2,0.006,2450789.24,5
50793,,1.0000,146.21,351.41,71.61,,2450793.3,0.007,2450793.27,5
50798,,1.0000,72.62,72.82,57.11,,2450798.0,0.035,2450798.05,9
50803,,1.0000,141.83,3.55,82.34,,2450803.7,0.005,2450803.70,3
50804,,1.0000,143.32,9.52,88.36,,2450804.2,0.005,2450804.22,9
50805,,1.0000,146.84,348.04,67.17,,2450805.7,0.007,2450805.71,10
50826,,1.0000,144.12,7.13,86.01,,2450826.8,0.005,2450826.76,14
50817,,1.0000,27.93,80.78,26.31,,2450817.2,0.041,2450817.24,6
50822,,1.0000,27.35,80.73,22.97,,2450822.8,0.042,2450822.80,6
50824,,1.0000,26.87,81.03,21.35,,2450824.3,0.043,2450824.29,6
50839,,1.0000,142.62,359.53,83.58,,2450839.6,0.005,2450839.65,8
50876,,1.0000,142.71,9.27,94.92,,2450876.2,0.005,2450876.19,7
50894,,1.0000,138.61,339.82,60.14,,2450894.9,0.009,2450894.93,13
50900,,1.0000,146.06,351.17,71.30,,2450900.7,0.005,2450900.69,4
50924,12.1,0.8237,109.71,341.38,236.32,355.09,2450924.5,2.133,2451134.12,161
50905,,1.0000,146.08,354.60,79.41,,2450905.9,0.005,2450905.92,5
50915,,1.0000,53.86,322.50,288.02,,2450915.9,0.035,2450915.89,67
